,Crash_Year,Crash_Month,Crash_Day_Of_Week,Crash_Hour,Crash_Type,Crash_Longitude_GDA94,Crash_Latitude_GDA94,Loc_ABS_Statistical_Area_4,Loc_Federal_Electorate,Loc_ABS_Remoteness,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_Total,Crash_Speed_Limit,Crash_Date
28228,2002,April,Wednesday,8,Single Vehicle,146.1340257,-18.77990708,Townsville,Kennedy,Outer regional,0,1,0,0,1,100 - 110 km/h,200204
28229,2002,April,Wednesday,17,Multi-Vehicle,146.76246640000002,-19.31196745,Townsville,Herbert,Outer regional,0,1,0,0,1,60 km/h,200204
28230,2002,April,Wednesday,14,Multi-Vehicle,145.7457217,-16.96762523,Cairns,Leichhardt,Outer regional,0,0,0,0,0,60 km/h,200204
28231,2002,April,Wednesday,22,Multi-Vehicle,145.4219939,-16.99140197,Cairns,Kennedy,Outer regional,0,0,0,0,0,60 km/h,200204
28232,2002,April,Wednesday,5,Single Vehicle,145.2299644,-17.68562307,Cairns,Kennedy,Remote,0,1,0,0,1,100 - 110 km/h,200204
28233,2002,April,Wednesday,5,Hit pedestrian,153.1799399,-27.68315853,Logan - Beaudesert,Forde,Major cities,0,1,0,0,1,0 - 50 km/h,200204
28234,2002,April,Wednesday,16,Multi-Vehicle,152.9435581,-27.56767995,Ipswich,Oxley,Major cities,0,0,1,0,1,80 - 90 km/h,200204
28235,2002,April,Thursday,6,Multi-Vehicle,153.03849069999998,-27.50559985,Brisbane - South,Griffith,Major cities,0,0,0,1,1,60 km/h,200204
28236,2002,April,Thursday,8,Multi-Vehicle,153.09079509999998,-27.48857639,Brisbane - South,Griffith,Major cities,0,0,1,0,1,60 km/h,200204
28237,2002,April,Thursday,22,Multi-Vehicle,153.0031174,-27.47530884,Brisbane Inner City,Brisbane,Major cities,0,0,1,1,2,0 - 50 km/h,200204
28238,2002,April,Thursday,15,Multi-Vehicle,153.0231265,-27.44500276,Brisbane Inner City,Brisbane,Major cities,0,1,0,0,1,0 - 50 km/h,200204
28239,2002,April,Thursday,14,Hit pedestrian,152.97245039999999,-27.62829959,Ipswich,Oxley,Major cities,0,1,0,0,1,60 km/h,200204
28240,2002,April,Thursday,6,Single Vehicle,152.98519069999998,-27.58866231,Ipswich,Oxley,Major cities,0,0,0,0,0,70 km/h,200204
28241,2002,April,Thursday,9,Multi-Vehicle,152.99414309999997,-27.48446517,Brisbane Inner City,Ryan,Major cities,0,0,0,1,1,60 km/h,200204
28242,2002,April,Thursday,8,Multi-Vehicle,152.95636059999998,-27.51458235,Brisbane - West,Ryan,Major cities,0,0,2,0,2,80 - 90 km/h,200204
28243,2002,April,Thursday,19,Multi-Vehicle,153.0954993,-27.47431132,Brisbane - South,Bonner,Major cities,0,0,1,1,2,60 km/h,200204
28244,2002,April,Thursday,8,Multi-Vehicle,153.0988381,-27.46992967,Brisbane - East,Bonner,Major cities,0,0,0,0,0,60 km/h,200204
28245,2002,April,Thursday,0,Single Vehicle,152.9769661,-27.53635028,Brisbane - West,Moreton,Major cities,0,0,1,0,1,0 - 50 km/h,200204
28246,2002,April,Thursday,22,Multi-Vehicle,152.9817272,-27.53895988,Brisbane - West,Oxley,Major cities,0,0,0,0,0,60 km/h,200204
28247,2002,April,Thursday,3,Single Vehicle,153.0112395,-27.54118967,Brisbane - South,Moreton,Major cities,0,0,0,0,0,60 km/h,200204
28248,2002,April,Thursday,18,Multi-Vehicle,153.0055609,-27.55793378,Brisbane - South,Moreton,Major cities,0,0,1,1,2,80 - 90 km/h,200204
28249,2002,April,Thursday,7,Single Vehicle,153.1804215,-27.83937816,Gold Coast,Fadden,Inner regional,0,1,0,0,1,60 km/h,200204
28250,2002,April,Thursday,14,Multi-Vehicle,153.2660675,-27.54019124,Brisbane - East,Bowman,Major cities,0,0,0,1,1,70 km/h,200204
28251,2002,April,Thursday,7,Multi-Vehicle,152.9569201,-27.26243316,Moreton Bay - South,Dickson,Major cities,0,2,0,0,2,60 km/h,200204
28252,2002,April,Thursday,17,Multi-Vehicle,153.12348400000002,-27.65065409,Logan - Beaudesert,Rankin,Major cities,0,1,0,0,1,60 km/h,200204
28253,2002,April,Thursday,10,Multi-Vehicle,153.1032712,-27.63011164,Logan - Beaudesert,Rankin,Major cities,1,0,2,0,3,60 km/h,200204
28254,2002,April,Thursday,12,Multi-Vehicle,153.0372822,-27.67005428,Logan - Beaudesert,Rankin,Major cities,0,0,0,1,1,0 - 50 km/h,200204
28255,2002,April,Thursday,11,Single Vehicle,152.8709969,-27.64883503,Ipswich,Blair,Major cities,0,1,0,0,1,0 - 50 km/h,200204
28256,2002,April,Thursday,21,Multi-Vehicle,152.8724224,-27.64167073,Ipswich,Oxley,Major cities,0,0,0,0,0,60 km/h,200204
28257,2002,April,Thursday,5,Single Vehicle,152.9231196,-27.60701386,Ipswich,Oxley,Major cities,0,1,0,0,1,100 - 110 km/h,200204
28258,2002,April,Thursday,6,Multi-Vehicle,153.39881519999997,-28.00920686,Gold Coast,Moncrieff,Major cities,0,1,0,0,1,0 - 50 km/h,200204
28259,2002,April,Thursday,19,Multi-Vehicle,153.4257081,-28.03502466,Gold Coast,Moncrieff,Major cities,0,1,0,0,1,60 km/h,200204
28260,2002,April,Thursday,7,Multi-Vehicle,153.1064656,-26.78592569,Sunshine Coast,Fisher,Major cities,0,0,0,0,0,60 km/h,200204
28261,2002,April,Thursday,8,Multi-Vehicle,153.12310159999998,-26.77068875,Sunshine Coast,Fisher,Major cities,0,0,1,0,1,70 km/h,200204
28262,2002,April,Thursday,16,Multi-Vehicle,153.0900577,-26.78477434,Sunshine Coast,Fisher,Major cities,0,1,0,0,1,80 - 90 km/h,200204
28263,2002,April,Thursday,7,Multi-Vehicle,152.56570630000002,-26.94296955,Moreton Bay - North,Fisher,Inner regional,0,0,1,0,1,60 km/h,200204
28264,2002,April,Thursday,8,Multi-Vehicle,152.566584,-26.94702957,Moreton Bay - North,Fisher,Inner regional,0,0,0,0,0,60 km/h,200204
28265,2002,April,Thursday,13,Multi-Vehicle,153.0659025,-26.65356898,Sunshine Coast,Fairfax,Major cities,0,0,0,0,0,100 - 110 km/h,200204
28266,2002,April,Thursday,13,Multi-Vehicle,153.0426699,-26.41388701,Sunshine Coast,Wide Bay,Major cities,0,1,0,0,1,0 - 50 km/h,200204
28267,2002,April,Thursday,23,Multi-Vehicle,153.3652832,-27.98529798,Gold Coast,Fadden,Major cities,0,1,0,0,1,60 km/h,200204
28268,2002,April,Thursday,10,Multi-Vehicle,153.4109125,-27.97872019,Gold Coast,Moncrieff,Major cities,0,0,0,2,2,60 km/h,200204
28269,2002,April,Thursday,0,Single Vehicle,153.3948347,-27.96383055,Gold Coast,Moncrieff,Major cities,0,0,0,0,0,60 km/h,200204
28270,2002,April,Thursday,15,Single Vehicle,153.42976919999998,-27.99016094,Gold Coast,Moncrieff,Major cities,0,0,0,0,0,60 km/h,200204
28271,2002,April,Thursday,15,Multi-Vehicle,153.38773940000002,-27.88456617,Gold Coast,Fadden,Major cities,0,0,1,0,1,60 km/h,200204
28272,2002,April,Thursday,19,Multi-Vehicle,153.38876480000002,-28.07908377,Gold Coast,Mcpherson,Major cities,0,0,0,1,1,60 km/h,200204
28273,2002,April,Thursday,8,Multi-Vehicle,153.39500280000001,-28.06797808,Gold Coast,Mcpherson,Major cities,0,0,1,0,1,70 km/h,200204
28274,2002,April,Thursday,22,Single Vehicle,152.9499935,-26.90584001,Sunshine Coast,Fisher,Inner regional,0,0,0,0,0,0 - 50 km/h,200204
28275,2002,April,Thursday,18,Multi-Vehicle,152.36990759999998,-24.85795993,Wide Bay,Hinkler,Inner regional,0,1,0,0,1,60 km/h,200204
28276,2002,April,Thursday,15,Multi-Vehicle,152.87211010000001,-25.2884793,Wide Bay,Hinkler,Inner regional,0,1,0,0,1,60 km/h,200204
28277,2002,April,Thursday,9,Multi-Vehicle,152.44654640000002,-25.30335322,Wide Bay,Hinkler,Inner regional,0,0,1,0,1,60 km/h,200204
28278,2002,April,Thursday,17,Hit pedestrian,152.45580149999998,-25.30717883,Wide Bay,Hinkler,Inner regional,0,0,0,1,1,60 km/h,200204
28279,2002,April,Thursday,20,Multi-Vehicle,152.63405680000002,-25.51336993,Wide Bay,Wide Bay,Inner regional,0,0,0,0,0,100 - 110 km/h,200204
28280,2002,April,Thursday,9,Single Vehicle,151.8652371,-24.56926959,Fitzroy,Flynn,Outer regional,0,0,1,0,1,100 - 110 km/h,200204
28281,2002,April,Thursday,5,Single Vehicle,152.5699655,-26.07984501,Wide Bay,Wide Bay,Inner regional,0,0,1,0,1,80 - 90 km/h,200204
28282,2002,April,Thursday,18,Single Vehicle,151.93226840000003,-27.56253507,Toowoomba,Groom,Inner regional,0,0,0,0,0,60 km/h,200204
28283,2002,April,Thursday,9,Multi-Vehicle,151.9076884,-27.5583225,Toowoomba,Groom,Inner regional,0,0,0,0,0,60 km/h,200204
28284,2002,April,Thursday,14,Multi-Vehicle,151.9276986,-27.56168856,Toowoomba,Groom,Inner regional,0,0,1,1,2,60 km/h,200204
28285,2002,April,Thursday,10,Single Vehicle,149.7305134,-28.44339693,Darling Downs - Maranoa,Maranoa,Remote,0,0,0,0,0,100 - 110 km/h,200204
28286,2002,April,Thursday,15,Multi-Vehicle,151.24055959999998,-23.87050201,Fitzroy,Flynn,Inner regional,0,0,1,0,1,60 km/h,200204
28287,2002,April,Thursday,14,Multi-Vehicle,150.5186984,-23.33568801,Fitzroy,Capricornia,Inner regional,0,0,1,0,1,70 km/h,200204
28288,2002,April,Thursday,0,Single Vehicle,150.1647277,-23.7641434,Fitzroy,Flynn,Outer regional,1,0,0,0,1,100 - 110 km/h,200204
28289,2002,April,Thursday,8,Multi-Vehicle,150.739826,-23.12737163,Fitzroy,Capricornia,Inner regional,0,0,0,0,0,0 - 50 km/h,200204
28290,2002,April,Thursday,9,Multi-Vehicle,146.764227,-19.29755587,Townsville,Herbert,Outer regional,0,0,0,1,1,60 km/h,200204
28291,2002,April,Thursday,16,Multi-Vehicle,145.7433278,-16.97999961,Cairns,Leichhardt,Outer regional,0,1,0,0,1,80 - 90 km/h,200204
28292,2002,April,Thursday,10,Other,152.9709673,-27.56855164,Ipswich,Oxley,Major cities,0,0,0,1,1,100 - 110 km/h,200204
28293,2002,April,Thursday,16,Multi-Vehicle,152.942251,-27.577525,Ipswich,Oxley,Major cities,0,0,0,0,0,100 - 110 km/h,200204
28294,2002,April,Friday,9,Multi-Vehicle,153.09304530000003,-27.49552734,Brisbane - South,Griffith,Major cities,0,0,0,0,0,60 km/h,200204
28295,2002,April,Friday,16,Multi-Vehicle,153.0183979,-27.46822917,Brisbane Inner City,Brisbane,Major cities,0,1,0,1,2,60 km/h,200204
28296,2002,April,Friday,19,Hit pedestrian,152.9679035,-27.59385278,Ipswich,Oxley,Major cities,0,0,1,0,1,0 - 50 km/h,200204
28297,2002,April,Friday,23,Single Vehicle,153.0050757,-27.58567073,Brisbane - South,Oxley,Major cities,0,0,0,0,0,70 km/h,200204
28298,2002,April,Friday,22,Multi-Vehicle,152.97179690000002,-27.49320768,Brisbane - West,Ryan,Major cities,0,0,0,0,0,0 - 50 km/h,200204
28299,2002,April,Friday,7,Multi-Vehicle,152.97741269999997,-27.56670986,Ipswich,Oxley,Major cities,0,0,0,1,1,100 - 110 km/h,200204
28300,2002,April,Friday,15,Multi-Vehicle,153.10595419999999,-27.58517105,Brisbane - South,Bonner,Major cities,0,0,0,0,0,100 - 110 km/h,200204
28301,2002,April,Friday,17,Multi-Vehicle,153.030324,-27.38440559,Brisbane - North,Lilley,Major cities,0,0,0,0,0,60 km/h,200204
28302,2002,April,Friday,10,Multi-Vehicle,153.05965469999998,-27.34382888,Brisbane - North,Lilley,Major cities,0,0,1,0,1,70 km/h,200204
28303,2002,April,Friday,13,Multi-Vehicle,152.9922142,-27.34308727,Brisbane - North,Petrie,Major cities,0,0,1,0,1,60 km/h,200204
28304,2002,April,Friday,16,Multi-Vehicle,153.2028667,-27.71796679,Logan - Beaudesert,Forde,Major cities,0,0,0,0,0,0 - 50 km/h,200204
28305,2002,April,Friday,11,Multi-Vehicle,152.94537519999997,-27.15941178,Moreton Bay - North,Longman,Major cities,0,0,0,0,0,70 km/h,200204
28306,2002,April,Friday,12,Multi-Vehicle,153.2628787,-27.60229402,Brisbane - East,Bowman,Major cities,0,1,0,0,1,80 - 90 km/h,200204
28307,2002,April,Friday,11,Multi-Vehicle,153.0129578,-27.24837063,Moreton Bay - South,Longman,Major cities,0,0,1,0,1,60 km/h,200204
28308,2002,April,Friday,13,Multi-Vehicle,153.12473530000003,-27.63938612,Logan - Beaudesert,Rankin,Major cities,0,0,1,0,1,60 km/h,200204
28309,2002,April,Friday,23,Single Vehicle,153.2255179,-27.54243119,Brisbane - East,Bowman,Major cities,0,0,0,0,0,60 km/h,200204
28310,2002,April,Friday,3,Single Vehicle,152.81111330000002,-27.63379538,Ipswich,Blair,Major cities,0,1,0,0,1,100 - 110 km/h,200204
28311,2002,April,Friday,10,Multi-Vehicle,153.0590856,-27.40835501,Brisbane - North,Lilley,Major cities,0,1,0,0,1,0 - 50 km/h,200204
28312,2002,April,Friday,19,Multi-Vehicle,153.0340536,-27.42133553,Brisbane Inner City,Lilley,Major cities,0,0,0,1,1,60 km/h,200204
28313,2002,April,Friday,11,Single Vehicle,152.77672900000002,-27.35994679,Moreton Bay - South,Dickson,Inner regional,0,0,1,0,1,0 - 50 km/h,200204
28314,2002,April,Friday,16,Multi-Vehicle,152.97739319999997,-27.41111753,Brisbane - West,Brisbane,Major cities,0,0,1,0,1,60 km/h,200204
28315,2002,April,Friday,3,Single Vehicle,152.99294019999996,-27.41735604,Brisbane - West,Brisbane,Major cities,0,0,0,1,1,60 km/h,200204
28316,2002,April,Friday,10,Multi-Vehicle,152.89594430000002,-27.61328113,Ipswich,Oxley,Major cities,0,0,1,0,1,60 km/h,200204
28317,2002,April,Friday,11,Multi-Vehicle,153.11839730000003,-27.06462007,Moreton Bay - North,Longman,Major cities,0,0,0,1,1,60 km/h,200204
28318,2002,April,Friday,16,Multi-Vehicle,153.42703669999997,-28.04804835,Gold Coast,Moncrieff,Major cities,0,0,1,0,1,60 km/h,200204
28319,2002,April,Friday,14,Hit pedestrian,153.1360082,-26.77774041,Sunshine Coast,Fisher,Major cities,0,0,1,0,1,60 km/h,200204
28320,2002,April,Friday,19,Multi-Vehicle,153.12008840000001,-26.80318749,Sunshine Coast,Fisher,Major cities,0,0,0,2,2,60 km/h,200204
28321,2002,April,Friday,14,Multi-Vehicle,153.4620208,-28.16258938,Gold Coast,Mcpherson,Major cities,0,0,1,0,1,60 km/h,200204
28322,2002,April,Friday,8,Single Vehicle,153.0223176,-26.57093599,Sunshine Coast,Fairfax,Inner regional,0,0,1,0,1,100 - 110 km/h,200204
28324,2002,April,Friday,15,Multi-Vehicle,152.96171919999998,-26.62408178,Sunshine Coast,Fairfax,Major cities,0,0,0,0,0,60 km/h,200204
28325,2002,April,Friday,16,Multi-Vehicle,153.021409,-26.64711195,Sunshine Coast,Fairfax,Inner regional,1,0,0,0,1,80 - 90 km/h,200204
28326,2002,April,Friday,15,Multi-Vehicle,153.32847900000002,-27.99755072,Gold Coast,Moncrieff,Major cities,0,1,0,0,1,0 - 50 km/h,200204
28327,2002,April,Friday,18,Multi-Vehicle,153.35017580000002,-28.02004595,Gold Coast,Moncrieff,Major cities,0,0,0,1,1,100 - 110 km/h,200204
28328,2002,April,Friday,15,Multi-Vehicle,153.0360045,-26.39132825,Sunshine Coast,Wide Bay,Major cities,0,0,0,0,0,60 km/h,200204
28329,2002,April,Friday,19,Multi-Vehicle,153.3834908,-27.98657499,Gold Coast,Moncrieff,Major cities,0,0,2,0,2,60 km/h,200204
28330,2002,April,Friday,23,Multi-Vehicle,153.3809683,-27.97667108,Gold Coast,Fadden,Major cities,0,0,0,0,0,60 km/h,200204
28331,2002,April,Friday,20,Multi-Vehicle,153.4291807,-28.00664265,Gold Coast,Moncrieff,Major cities,0,0,0,0,0,0 - 50 km/h,200204
28332,2002,April,Friday,9,Multi-Vehicle,153.41280030000001,-28.00734084,Gold Coast,Moncrieff,Major cities,0,1,0,0,1,60 km/h,200204
28333,2002,April,Friday,10,Multi-Vehicle,153.4127636,-28.00753663,Gold Coast,Moncrieff,Major cities,0,0,0,0,0,60 km/h,200204
28334,2002,April,Friday,6,Single Vehicle,153.36017980000003,-28.06222312,Gold Coast,Mcpherson,Major cities,0,1,0,0,1,100 - 110 km/h,200204
28335,2002,April,Friday,14,Multi-Vehicle,153.107159,-27.76908041,Logan - Beaudesert,Forde,Major cities,0,0,2,0,2,60 km/h,200204
28336,2002,April,Friday,23,Multi-Vehicle,152.9988734,-27.86837711,Logan - Beaudesert,Forde,Inner regional,0,0,1,0,1,100 - 110 km/h,200204
28337,2002,April,Friday,23,Single Vehicle,153.1705834,-27.85457725,Gold Coast,Forde,Inner regional,0,3,0,0,3,80 - 90 km/h,200204
28338,2002,April,Friday,4,Single Vehicle,152.4043813,-27.19004403,Ipswich,Dickson,Inner regional,0,1,0,0,1,100 - 110 km/h,200204
28339,2002,April,Friday,23,Single Vehicle,152.7628521,-27.65395518,Ipswich,Blair,Major cities,0,2,0,0,2,60 km/h,200204
28340,2002,April,Friday,9,Single Vehicle,152.7339261,-27.66305477,Ipswich,Blair,Major cities,0,0,0,0,0,100 - 110 km/h,200204
28341,2002,April,Friday,14,Hit pedestrian,153.4519796,-28.08858287,Gold Coast,Mcpherson,Major cities,0,0,1,0,1,0 - 50 km/h,200204
28342,2002,April,Friday,15,Single Vehicle,152.98809430000003,-26.95581003,Sunshine Coast,Fisher,Inner regional,0,0,0,0,0,100 - 110 km/h,200204
28343,2002,April,Friday,23,Single Vehicle,152.2305081,-25.21137268,Wide Bay,Hinkler,Inner regional,0,0,0,1,1,60 km/h,200204
28344,2002,April,Friday,11,Single Vehicle,152.9017833,-25.2960793,Wide Bay,Hinkler,Inner regional,0,1,0,0,1,60 km/h,200204
28345,2002,April,Friday,1,Multi-Vehicle,152.7251386,-25.54709286,Wide Bay,Wide Bay,Inner regional,0,1,0,0,1,60 km/h,200204
28346,2002,April,Friday,12,Multi-Vehicle,152.7111801,-25.54428834,Wide Bay,Wide Bay,Inner regional,0,1,0,0,1,60 km/h,200204
28347,2002,April,Friday,11,Multi-Vehicle,151.9521959,-27.56322581,Toowoomba,Groom,Inner regional,0,0,0,0,0,0 - 50 km/h,200204
28348,2002,April,Friday,14,Multi-Vehicle,151.9288775,-27.55472591,Toowoomba,Groom,Inner regional,0,1,0,0,1,60 km/h,200204
28349,2002,April,Friday,20,Single Vehicle,152.0015411,-27.39027935,Toowoomba,Groom,Inner regional,0,0,0,0,0,100 - 110 km/h,200204
28350,2002,April,Friday,6,Multi-Vehicle,151.8599032,-27.71149246,Toowoomba,Groom,Inner regional,0,0,0,0,0,60 km/h,200204
28351,2002,April,Friday,16,Multi-Vehicle,151.9805886,-26.84042227,Darling Downs - Maranoa,Maranoa,Outer regional,0,0,1,0,1,60 km/h,200204
28352,2002,April,Friday,9,Single Vehicle,146.4671247,-25.11647282,Queensland - Outback,Flynn,Very remote,0,0,1,0,1,100 - 110 km/h,200204
28353,2002,April,Friday,16,Multi-Vehicle,150.6082464,-23.24642999,Fitzroy,Capricornia,Inner regional,0,0,0,0,0,100 - 110 km/h,200204
28354,2002,April,Friday,16,Single Vehicle,143.2397434,-22.44695375,Queensland - Outback,Flynn,Very remote,0,0,0,0,0,100 - 110 km/h,200204
28355,2002,April,Friday,11,Multi-Vehicle,149.1789226,-21.12313641,Mackay,Dawson,Inner regional,0,0,0,1,1,60 km/h,200204
28356,2002,April,Friday,16,Multi-Vehicle,146.16200940000002,-18.64598873,Townsville,Kennedy,Outer regional,0,0,1,0,1,60 km/h,200204
28357,2002,April,Friday,10,Multi-Vehicle,146.7535764,-19.299193,Townsville,Herbert,Outer regional,0,0,0,0,0,60 km/h,200204
28358,2002,April,Friday,8,Single Vehicle,146.7546262,-19.29930756,Townsville,Herbert,Outer regional,0,0,0,0,0,60 km/h,200204
28359,2002,April,Friday,9,Multi-Vehicle,146.7968854,-19.2873948,Townsville,Herbert,Outer regional,0,1,1,0,2,60 km/h,200204
28360,2002,April,Friday,9,Multi-Vehicle,146.76524619999998,-19.31667975,Townsville,Herbert,Outer regional,0,0,0,2,2,60 km/h,200204
28361,2002,April,Friday,14,Multi-Vehicle,146.7761592,-19.27487228,Townsville,Herbert,Outer regional,0,0,1,0,1,60 km/h,200204
28362,2002,April,Friday,7,Single Vehicle,146.7819692,-19.27026635,Townsville,Herbert,Outer regional,0,0,0,0,0,70 km/h,200204
28363,2002,April,Friday,11,Multi-Vehicle,145.76445990000002,-16.92498651,Cairns,Leichhardt,Outer regional,0,0,0,0,0,60 km/h,200204
28364,2002,April,Friday,9,Multi-Vehicle,145.74823519999998,-16.96985664,Cairns,Leichhardt,Outer regional,0,0,1,0,1,60 km/h,200204
28365,2002,April,Friday,20,Hit pedestrian,139.1811669,-16.66473106,Queensland - Outback,Kennedy,Very remote,0,1,0,0,1,0 - 50 km/h,200204
28366,2002,April,Friday,13,Multi-Vehicle,139.49453359999998,-20.72012732,Queensland - Outback,Kennedy,Remote,0,1,0,0,1,60 km/h,200204
28367,2002,April,Friday,17,Multi-Vehicle,153.034974,-27.61760173,Brisbane - South,Oxley,Major cities,0,0,0,1,1,60 km/h,200204
28368,2002,April,Saturday,10,Single Vehicle,153.02399,-27.56828018,Brisbane - South,Moreton,Major cities,0,0,0,1,1,70 km/h,200204
28369,2002,April,Saturday,16,Multi-Vehicle,153.0229526,-27.47002969,Brisbane Inner City,Brisbane,Major cities,0,0,0,1,1,0 - 50 km/h,200204
28370,2002,April,Saturday,13,Multi-Vehicle,153.02201259999998,-27.47124021,Brisbane Inner City,Brisbane,Major cities,0,0,0,0,0,70 km/h,200204
28371,2002,April,Saturday,12,Single Vehicle,153.05395890000003,-27.52251662,Brisbane - South,Griffith,Major cities,0,0,1,0,1,80 - 90 km/h,200204
28372,2002,April,Saturday,1,Multi-Vehicle,152.9937972,-27.48918204,Brisbane Inner City,Ryan,Major cities,0,1,0,0,1,60 km/h,200204
28373,2002,April,Saturday,6,Single Vehicle,152.963271,-27.50241076,Brisbane - West,Ryan,Major cities,0,1,0,0,1,80 - 90 km/h,200204
28374,2002,April,Saturday,14,Single Vehicle,153.01005039999998,-27.54736719,Brisbane - South,Moreton,Major cities,0,0,0,1,1,0 - 50 km/h,200204
28375,2002,April,Saturday,15,Multi-Vehicle,153.1018889,-27.46072977,Brisbane - East,Bonner,Major cities,0,0,0,0,0,0 - 50 km/h,200204
28376,2002,April,Saturday,9,Multi-Vehicle,153.0726215,-27.48128122,Brisbane Inner City,Griffith,Major cities,0,0,0,0,0,60 km/h,200204
28377,2002,April,Saturday,20,Single Vehicle,153.0085125,-27.41801393,Brisbane Inner City,Brisbane,Major cities,0,0,0,0,0,0 - 50 km/h,200204
28378,2002,April,Saturday,9,Multi-Vehicle,153.0055479,-27.40313885,Brisbane - North,Brisbane,Major cities,0,0,0,0,0,60 km/h,200204
28379,2002,April,Saturday,11,Multi-Vehicle,153.01669109999997,-27.41109559,Brisbane - North,Brisbane,Major cities,0,0,0,2,2,60 km/h,200204
28380,2002,April,Saturday,16,Multi-Vehicle,153.10316469999998,-27.58629914,Brisbane - South,Moreton,Major cities,0,3,0,0,3,70 km/h,200204
28381,2002,April,Saturday,13,Single Vehicle,153.23522549999998,-27.74826627,Gold Coast,Fadden,Major cities,0,0,0,0,0,100 - 110 km/h,200204
28382,2002,April,Saturday,22,Single Vehicle,152.90965390000002,-27.06282407,Moreton Bay - North,Longman,Major cities,0,0,0,1,1,80 - 90 km/h,200204
28383,2002,April,Saturday,2,Multi-Vehicle,152.9779376,-27.14269539,Moreton Bay - North,Longman,Major cities,0,0,0,1,1,100 - 110 km/h,200204
28384,2002,April,Saturday,14,Single Vehicle,153.2466062,-27.546514799999997,Brisbane - East,Bowman,Major cities,0,1,0,0,1,60 km/h,200204
28385,2002,April,Saturday,16,Multi-Vehicle,153.0820124,-27.22021594,Moreton Bay - North,Petrie,Major cities,0,1,0,0,1,0 - 50 km/h,200204
28386,2002,April,Saturday,19,Single Vehicle,153.1227252,-27.67444565,Logan - Beaudesert,Forde,Major cities,0,0,1,0,1,60 km/h,200204
28387,2002,April,Saturday,10,Multi-Vehicle,153.118425,-27.65066794,Logan - Beaudesert,Rankin,Major cities,0,0,0,0,0,70 km/h,200204
28388,2002,April,Saturday,16,Multi-Vehicle,153.12187340000003,-27.67436142,Logan - Beaudesert,Forde,Major cities,0,0,0,0,0,70 km/h,200204
28389,2002,April,Saturday,14,Multi-Vehicle,153.11544009999997,-27.68049623,Logan - Beaudesert,Rankin,Major cities,0,0,1,0,1,60 km/h,200204
28390,2002,April,Saturday,17,Multi-Vehicle,153.1154192,-27.68045904,Logan - Beaudesert,Rankin,Major cities,0,0,0,5,5,60 km/h,200204
28391,2002,April,Saturday,11,Single Vehicle,153.1223469,-27.68587844,Logan - Beaudesert,Forde,Major cities,0,0,0,1,1,70 km/h,200204
28392,2002,April,Saturday,9,Multi-Vehicle,153.20019399999998,-27.52218125,Brisbane - East,Bowman,Major cities,0,0,1,0,1,60 km/h,200204
